id,popularity,original_title,director,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,cast1,cast2,cast3,cast4,cast5,production_companies1,production_companies2,production_companies3,production_companies4,production_companies5,genres1,genres2,genres3,genres4,genres5
252838,1.510096,The Wedding Ringer,Jeremy Garelick,101,1/16/15,446,6.5,2015,21159990.689604,73415857.2970227,Kevin Hart,Josh Gad,Kaley Cuoco,Affion Crockett,Jorge Garcia,Miramax Films,Screen Gems,LStar Capital,,,Comedy,,,,
273477,1.499614,Scouts Guide to the Zombie Apocalypse,Christopher B. Landon,93,10/23/15,288,6.2,2015,13799993.9280026,13671898.7043645,Tye Sheridan,Logan Miller,Joey Morgan,Sarah Dumont,David Koechner,Paramount Pictures,Oops Doughnuts Productions,Broken Road Productions,Brucks Entertainment,,Comedy,Horror,,,
298312,1.495112,The Visit,M. Night Shyamalan,94,9/10/15,729,5.9,2015,4599997.97600089,90574017.1874324,Olivia DeJonge,Ed Oxenbould,Kathryn Hahn,Benjamin Kanes,Deanna Dunagan,Blumhouse Productions,Blinding Edge Pictures,,,,Horror,Thriller,,,
261023,1.48324599999999,Black Mass,Scott Cooper,122,9/4/15,848,6.3,2015,48759978.5456094,91793583.3708233,Johnny Depp,Joel Edgerton,Benedict Cumberbatch,Dakota Johnson,Kevin Bacon,Infinitum Nihil,Head Gear Films,Cross Creek Pictures,Free State Pictures,RatPac-Dune Entertainment,Crime,Drama,,,
336004,1.449072,Heist,Scott Mann,93,11/13/15,233,5.4,2015,8187996.39728158,46125.0997049561,Jeffrey Dean Morgan,Robert De Niro,Kate Bosworth,Dave Bautista,Gina Carano,Emmett/Furla Films,Silver Plane Films,Mass Hysteria Entertainment,Tri Vision Pictures,,Crime,Action,Thriller,,
287903,1.448002,Krampus,Michael Dougherty,98,11/26/15,342,5.9,2015,13799993.9280026,56624785.5250943,Adam Scott,Toni Collette,Allison Tolman,David Koechner,Emjay Anthony,Universal Pictures,Legendary Pictures,,,,Horror,Comedy,Fantasy,,
182560,1.443406,Dark Places,Gilles Paquet-Brenner,113,3/31/15,322,5.7,2015,18399991.9040035,191900.875563614,Charlize Theron,Nicholas Hoult,Christina Hendricks,ChloÃ« Grace Moretz,Tye Sheridan,Denver and Delilah Productions,Mandalay Vision,Exclusive Media Group,Hugo Productions,Cuatro Plus Films,Drama,Mystery,Thriller,,
192141,1.41239,No Escape,John Erick Dowdle,103,8/26/15,519,6.7,2015,4599997.97600089,50065340.2112503,Owen Wilson,Lake Bell,Pierce Brosnan,Sterling Jerins,Spencer Garrett,Bold Films,Living Films,Brothers Dowdle Productions,,,Action,Thriller,,,
308639,1.40805,Dope,Rick Famuyiwa,103,6/19/15,448,7.3,2015,643999.716640124,16547831.2389542,Shameik Moore,Kiersey Clemons,Tony Revolori,ZoÃ« Kravitz,Chanel Iman,Forest Whitaker's Significant Productions,Revolt Films,IamOTHER Entertainment,,,Crime,Drama,Comedy,,
261392,1.388251,American Ultra,Nima Nourizadeh,96,8/19/15,695,5.9,2015,25759988.6656049,25951426.7813722,Jesse Eisenberg,Kristen Stewart,Topher Grace,Connie Britton,Walton Goggins,Concorde Filmverleih,Likely Story,FilmNation Entertainment,Circle of Confusion,The Bridge Finance Company,Comedy,Action,,,
304357,1.388032,Woman in Gold,Simon Curtis,120,4/10/15,277,7.3,2015,10119995.5472019,56690166.2163268,Helen Mirren,Ryan Reynolds,Tatiana Maslany,Katie Holmes,Max Irons,BBC Films,Origin Pictures,,,,Drama,,,,
266294,1.376605,Sisters,Jason Moore,118,12/18/15,399,5.9,2015,27599987.8560053,96610126.2515444,Tina Fey,Amy Poehler,John Leguizamo,Ike Barinholtz,Maya Rudolph,Little Stranger,,,,,Comedy,,,,
227719,1.360926,Project Almanac,Dean Israelite,106,1/30/15,637,6.3,2015,11039995.1424021,29668368.6659177,Jonny Weston,Virginia Gardner,Sofia Black-D'Elia,Sam Lerner,Allen Evangelista,Paramount Pictures,MTV Films,Platinum Dunes,Insurge Pictures,,Science Fiction,Thriller,,,
287948,1.355822,The Transporter Refueled,Camille Delamarre,96,9/3/15,407,5.3,2015,22999989.8800044,66819266.9995225,Ed Skrein,Ray Stevenson,Loan Chabanol,Gabriella Wright,Tatjana PajkoviÄ‡,EuropaCorp,,,,,Thriller,Action,Crime,,
201085,1.345982,Crimson Peak,Guillermo del Toro,119,10/13/15,819,6.4,2015,50599977.7360098,68705406.0096213,Mia Wasikowska,Jessica Chastain,Tom Hiddleston,Charlie Hunnam,Jim Beaver,Legendary Pictures,,,,,Mystery,Thriller,Fantasy,Horror,Drama
264999,1.338481,Magic Mike XXL,Gregory Jacobs,115,7/1/15,501,6.3,2015,13615994.0089626,112619962.887216,Channing Tatum,Matt Bomer,Joe Manganiello,Kevin Nash,Adam RodrÃ­guez,Warner Bros.,Iron Horse Entertainment (II),,,,Comedy,Drama,Music,,
146301,1.338322,Paranormal Activity: The Ghost Dimension,Gregory Plotkin,88,10/21/15,267,5.0,2015,9199995.95200178,71851557.1453148,Chris J. Murray,Brit Shaw,Ivy George,Lauren Frandsen,Tyler Craig,Paramount Pictures,Blumhouse Productions,,,,Horror,Thriller,,,
294016,1.316239,Trumbo,Jay Roach,124,10/27/15,273,7.2,2015,13799993.9280026,7576804.78620589,Bryan Cranston,Diane Lane,Helen Mirren,Elle Fanning,Louis C.K.,Groundswell Productions,Inimitable Pictures,ShivHans Pictures,,,Drama,,,,
290751,1.315266,Secret in Their Eyes,Billy Ray,111,10/14/15,202,6.2,2015,17939992.1064034,29614535.8096042,Chiwetel Ejiofor,Nicole Kidman,Julia Roberts,Dean Norris,Lyndon Smith,Ingenious Media,Gran Via Productions,IM Global,Route One Films,,Crime,Drama,Mystery,,
228165,1.291013,The SpongeBob Movie: Sponge Out of Water,Paul Tibbitt,93,2/5/15,533,5.7,2015,68079970.0448131,286666383.306791,Tom Kenny,Bill Fagerbakke,Rodger Bumpass,Clancy Brown,Carolyn Lawrence,Paramount Pictures,Nickelodeon Movies,Nickelodeon Animation Studios,United Plankton Pictures,Disruption Entertainment,Family,Animation,,,
272878,1.278928,Max,Boaz Yakin,111,6/26/15,214,7.0,2015,18399991.9040035,40449856.802063,Thomas Haden Church,Josh Wiggins,Lauren Graham,Robbie Amell,Mia Xitlali,Sunswept Entertainment,Warner Bros.,Metro-Goldwyn-Mayer (MGM),,,Adventure,Drama,Family,,
266396,1.225325,The Gunman,Pierre Morel,115,2/16/15,283,5.6,2015,36799983.8080071,9811564.7629115,Sean Penn,Jasmine Trinca,Javier Bardem,Ray Winstone,Mark Rylance,StudioCanal,Silver Pictures,TF1 Films Production,Canal+,Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA),Action,Drama,Crime,,
277685,1.191138,Unfriended,Levan Gabriadze,82,4/17/15,643,5.6,2015,919999.595200178,57851497.3453411,Shelley Hennig,Moses Jacob Storm,Renee Olstead,William Peltz,Jacob Wysocki,Bazelevs Production,Blumhouse Productions,,,,Horror,Thriller,,,
268920,1.178831,Hot Pursuit,Anne Fletcher,87,5/8/15,472,5.5,2015,32199985.8320062,47545763.9998638,Reese Witherspoon,SofÃ­a Vergara,Michael Mosley,John Carroll Lynch,Richard T. Jones,New Line Cinema,Warner Bros.,Metro-Goldwyn-Mayer (MGM),Pacific Standard,,Action,Crime,Comedy,,
280092,1.164724,Insidious: Chapter 3,Leigh Whannell,97,6/4/15,610,6.3,2015,9199995.95200178,95959500.6978197,Dermot Mulroney,Stefanie Scott,Lin Shaye,Leigh Whannell,Angus Sampson,Sony Pictures,,,,,Drama,Horror,Thriller,,
328589,1.142518,The Lady in the Van,Nicholas Hytner,104,11/13/15,135,5.9,2015,5519997.57120106,38076655.2862716,Maggie Smith,Alex Jennings,Frances de la Tour,Gwen Taylor,Dominic Cooper,BBC Films,TriStar Productions,,,,Comedy,Drama,,,
228066,1.138395,Victor Frankenstein,Paul McGuigan,109,11/10/15,408,5.5,2015,36799983.8080071,31489100.3047958,James McAvoy,Daniel Radcliffe,Jessica Brown Findlay,Andrew Scott,Charles Dance,Twentieth Century Fox Film Corporation,Davis Entertainment,Moving Picture Company (MPC),TSG Entertainment,,Drama,Science Fiction,Thriller,,
291270,1.125239,Anomalisa,Duke Johnson|Charlie Kaufman,90,12/30/15,259,6.7,2015,7359996.76160142,3458541.59824169,Jennifer Jason Leigh,David Thewlis,Tom Noonan,,,Starburns Industries,,,,,Animation,Comedy,Drama,Romance,
250124,1.03839,The Diary of a Teenage Girl,Marielle Heller,102,8/7/15,186,6.8,2015,1839999.19040035,1358841.24210985,Bel Powley,Kristen Wiig,Alexander SkarsgÃ¥rd,Christopher Meloni,Margarita Levieva,Caviar Films,Cold Iron Pictures,Archer Gray,,,Drama,Romance,,,
282984,1.007054,Irrational Man,Woody Allen,95,7/17/15,319,6.1,2015,10119995.5472019,25199786.192094,Emma Stone,Joaquin Phoenix,Jamie Blackley,Parker Posey,Meredith Hagner,Sony Pictures,Gravier Productions,,,,Mystery,Drama,,,
275601,0.956096,Ricki and the Flash,Jonathan Demme,100,7/10/15,152,5.5,2015,16559992.7136032,38019285.0315145,Meryl Streep,Kevin Kline,Mamie Gummer,Sebastian Stan,Audra McDonald,Columbia TriStar,Clinica Estetico,LStar Capital,,,Comedy,Drama,Music,,
304372,0.950793,The Perfect Guy,David M. Rosenthal,100,9/11/15,122,5.6,2015,11039995.1424021,55451294.7614303,Michael Ealy,Sanaa Lathan,Morris Chestnut,Kathryn Morris,Rutina Wesley,Screen Gems,,,,,Drama,Thriller,,,
252512,0.93762,While We're Young,Noah Baumbach,97,3/27/15,265,5.9,2015,9199995.95200178,6980483.12858742,Ben Stiller,Naomi Watts,Adam Driver,Amanda Seyfried,Charles Grodin,Scott Rudin Productions,A24,,,,Drama,Comedy,,,
257091,0.927339,Get Hard,Etan Cohen,100,3/26/15,661,5.9,2015,36799983.8080071,97990493.6441828,Will Ferrell,Kevin Hart,Alison Brie,Craig T. Nelson,T.I.,Gary Sanchez Productions,Warner Bros.,,,,Comedy,,,,
293646,0.906036,The 33,Patricia Riggen,120,8/6/15,262,5.8,2015,22999989.8800044,22910495.0793821,Antonio Banderas,Rodrigo Santoro,Juliette Binoche,James Brolin,Lou Diamond Phillips,Alcon Entertainment,Phoenix Pictures,Fabula,Half Circle,,History,Drama,,,
245168,0.898295999999999,Suffragette,Sarah Gavron,106,10/16/15,231,7.1,2015,12879994.3328024,14722219.9222232,Carey Mulligan,Helena Bonham Carter,Meryl Streep,Ben Whishaw,Brendan Gleeson,Ruby Films,PathÃ©,Film4,,,Drama,History,,,
301351,0.880937999999999,We Are Your Friends,Max Joseph,96,8/26/15,412,6.2,2015,5519997.57120106,10232318.2977799,Zac Efron,Emily Ratajkowski,Wes Bentley,Nick Rotteveel,Alessandro Lindblad,Working Title Films,,,,,Drama,Music,Romance,,
268238,0.832487,The Second Best Exotic Marigold Hotel,John Madden,122,2/26/15,196,6.4,2015,9199995.95200178,79099969.9160132,Dev Patel,Judi Dench,Richard Gere,Maggie Smith,Bill Nighy,Participant Media,Fox Searchlight,Blueprint Pictures,,,Drama,Comedy,,,
256962,0.829111,Little Boy,Alejandro Monteverde,106,4/23/15,113,7.1,2015,18399991.9040035,5906690.88105601,Jakob Salvati,Emily Watson,Cary-Hiroyuki Tagawa,Michael Rapaport,David Henrie,Metanoia Films,,,,,Comedy,Drama,War,,
222936,0.814206,Aloha,Cameron Crowe,105,5/27/15,469,5.2,2015,34039985.0224065,24150007.7739965,Bradley Cooper,Emma Stone,Rachel McAdams,John Krasinski,Bill Murray,Columbia Pictures,Vinyl Films,Regency Enterprises,Sony Pictures Entertainment (SPE),RatPac Entertainment,Adventure,Comedy,Romance,,
10317,0.795762,Our Brand Is Crisis,David Gordon Green,108,9/11/15,122,5.7,2015,25759988.6656049,6442077.28548599,Sandra Bullock,Anthony Mackie,Billy Bob Thornton,Zoe Kazan,Scoot McNairy,Participant Media,Smokehouse Pictures,,,,Drama,Comedy,,,
306745,0.706023,Freeheld,Peter Sollett,103,10/2/15,86,7.1,2015,6439997.16640124,527467.967914094,Julianne Moore,Ellen Page,Steve Carell,Michael Shannon,Luke Grimes,Double Feature Films,Endgame Entertainment,High Frequency Entertainment,,,Romance,Drama,,,
292431,0.699932,Love,Gaspar NoÃ©,134,7/6/15,307,4.7,2015,2759998.78560053,639647.198555232,Karl Glusman,Aomi Muyock,Klara Kristin,Juan Saavedra,Gaspar NoÃ©,Wild Bunch,Les CinÃ©mas de la Zone,Rectangle Productions,Scope Pictures,RT Features,Drama,Romance,,,
300693,0.69957,Truth,James Vanderbilt,121,9/12/15,89,6.4,2015,8831996.11392171,2338228.65117939,Robert Redford,Cate Blanchett,Elisabeth Moss,Topher Grace,Dennis Quaid,Echo Lake Entertainment,RatPac Entertainment,Mythology Entertainment (II),,,Drama,,,,
256924,0.690479,Danny Collins,Dan Fogelman,107,3/20/15,114,6.6,2015,9199995.95200178,9968887.45368952,Al Pacino,Annette Bening,Jennifer Garner,Bobby Cannavale,Christopher Plummer,Big Indie Pictures,ShivHans Pictures,,,,Comedy,Drama,Music,,
253414,0.689578999999999,Rock the Kasbah,Barry Levinson,100,10/22/15,56,5.1,2015,13799993.9280026,2779009.65723575,Bill Murray,Zooey Deschanel,Bruce Willis,Kate Hudson,Taylor Kinney,Shangri-La Entertainment,QED International,Dune Films,Venture Forth,,Comedy,Music,War,,
320588,0.673792,"Hello, My Name Is Doris",Michael Showalter,95,11/27/15,87,6.6,2015,919999.595200178,13289393.2326669,Sally Field,Max Greenfield,Beth Behrs,Stephen Root,Natasha Lyonne,Red Crown Productions,Haven Entertainment,,,,Comedy,Drama,Romance,,
157544,0.669351,The Vatican Tapes,Mark Neveldine,91,7/24/15,164,4.5,2015,11959994.7376023,1641981.23752825,Olivia Taylor Dudley,Michael PeÃ±a,Djimon Hounsou,Dougray Scott,Peter Andersson,Lakeshore Entertainment,Lionsgate,H2F Entertainment,Pantelion Films,,Thriller,Horror,,,
283235,0.661471,99 Homes,Ramin Bahrani,112,9/25/15,121,6.8,2015,7359996.76160142,1298972.2684522,Andrew Garfield,Laura Dern,Michael Shannon,Tim Guinee,J.D. Evermore,Imagenation Abu Dhabi FZ,Hyde Park Entertainment,Broad Green Pictures,Noruz Films,,Drama,,,,
243938,0.661163,Hot Tub Time Machine 2,Steve Pink,93,2/20/15,244,5.0,2015,12879994.3328024,11329473.9350314,Rob Corddry,Craig Robinson,Clark Duke,Adam Scott,Chevy Chase,Paramount Pictures,Metro-Goldwyn-Mayer (MGM),,,,Comedy,,,,
254905,0.654046,Manglehorn,David Gordon Green,97,6/3/15,35,5.0,2015,3679998.38080071,131652.86207274,Al Pacino,Chris Messina,Holly Hunter,Harmony Korine,Natalie Wilemon,Worldview Entertainment,,,,,Drama,,,,
232572,0.602165,A Walk in the Woods,Ken Kwapis,104,9/2/15,171,5.4,2015,7359996.76160142,33111785.4708143,Robert Redford,Nick Nolte,Emma Thompson,Nick Offerman,Kristen Schaal,Wildwood Enterprises,Route One Films,,,,Drama,Adventure,Comedy,,
243940,0.599655,The Lazarus Effect,David Gelb,83,1/29/15,327,4.9,2015,3035998.66416058,58981843.8079887,Olivia Wilde,Mark Duplass,Donald Glover,Evan Peters,Sarah Bolger,Lionsgate,Blumhouse Productions,Chapter One Films,,,Thriller,Horror,,,
239573,0.577814,Unfinished Business,Ken Scott,90,3/5/15,241,4.9,2015,32199985.8320062,13276746.9182313,Vince Vaughn,Dave Franco,James Marsden,June Diane Raphael,Sienna Miller,Studio Babelsberg,Regency Enterprises,Escape Artists,New Regency Pictures,,Comedy,,,,
167810,0.570743999999999,Lost River,Ryan Gosling,95,4/8/15,129,5.7,2015,1839999.19040035,41796.5016095392,Christina Hendricks,Saoirse Ronan,Eva Mendes,Matt Smith,Iain De Caestecker,Bold Films,Marc Platt Productions,Phantasma,,,Fantasy,Thriller,,,
299245,0.532205,The Gallows,Travis Cluff|Chris Lofing,87,7/10/15,247,5.0,2015,91999.9595200178,39251239.9294544,Cassidy Gifford,Ryan Shoos,Pfeifer Brown,Reese Mishler,Price T. Morgan,New Line Cinema,Blumhouse Productions,Management 360,Tremendum Pictures,,Horror,Thriller,,,
314385,0.524315,By the Sea,Angelina Jolie,122,11/12/15,82,5.4,2015,9199995.95200178,3068131.49002214,Angelina Jolie,Brad Pitt,MÃ©lanie Laurent,Melvil Poupaud,Niels Arestrup,Plan B Entertainment,Jolie Pas,Pellikola,,,Drama,Romance,,,
253331,0.46209,Black or White,Mike Binder,121,1/30/15,72,6.7,2015,8279996.3568016,19845485.1479865,Kevin Costner,Jennifer Ehle,Gillian Jacobs,Octavia Spencer,Bill Burr,Treehouse Pictures,,,,,Drama,,,,
297806,0.450872,I Saw the Light,Marc Abraham,123,9/11/15,19,5.6,2015,11959994.7376023,1515044.29338051,Tom Hiddleston,Elizabeth Olsen,David Krumholtz,Bradley Whitford,Maddie Hasson,Bron Studios,RatPac Entertainment,,,,Drama,Music,,,
266639,0.435582,Jem and the Holograms,Jon M. Chu,119,10/22/15,69,5.7,2015,4599997.97600089,2146988.33532513,Aubrey Peeples,Stefanie Scott,Aurora Perrineau,Hayley Kiyoko,Barnaby Carpenter,Universal Pictures,Blumhouse Productions,Hasbro Studios,Allspark Pictures,,Drama,Music,Adventure,Fantasy,
283587,0.424813,Beasts of No Nation,Cary Fukunaga,137,9/11/15,306,7.5,2015,5519997.57120106,83514.8032534865,Idris Elba,Opeyemi Fagbohungbe,Abraham Attah,Richard Pepple,Ama K. Abebrese,Participant Media,Focus Features,Red Crown Productions,,,Drama,War,,,
234212,0.414913,Demonic,Will Canon,83,2/12/15,91,5.0,2015,2759998.78560053,3116038.628943,Maria Bello,Frank Grillo,Cody Horn,Dustin Milligan,Megan Park,Icon Entertainment International,Dimension Films,First Point Entertainment,IM Global,,Thriller,Horror,,,
308638,0.402236,The D Train,Andrew Mogel|Jarrad Paul,101,5/8/15,47,4.2,2015,411721.898842364,709611.327771015,Jack Black,James Marsden,Kathryn Hahn,Jeffrey Tambor,Mike White,Ealing Studios,Electric Dynamite,Rip Cord Productions,Londinium Films,,Drama,Comedy,,,
245846,0.365901,Strangerland,Kim Farrant,111,7/1/15,48,5.0,2015,9199995.95200178,16074.2329273375,Nicole Kidman,Joseph Fiennes,Hugo Weaving,Lisa Flanagan,Megan Alston,Worldview Entertainment,,,,,Drama,Thriller,,,
331190,0.336107,Captive,Jerry Jameson,97,9/17/15,55,5.7,2015,1839999.19040035,2577386.22595006,Kate Mara,David Oyelowo,Michael Kenneth Williams,Mimi Rogers,Leonor Varela,Itaca Films,BN Films,Brightside Entertainment,1019 Entertainment,Yoruba Saxon Productions,Crime,Drama,Thriller,,
343795,0.298751,90 Minutes in Heaven,Michael Polish,121,9/11/15,24,5.7,2015,4599997.97600089,4455281.1196763,Kate Bosworth,Hayden Christensen,Hudson Meek,Bobby Batson,Elizabeth Hunter,Emmett/Furla Films,Giving Films,,,,Drama,,,,
309304,0.259794,Grandma,Paul Weitz,78,6/4/15,81,5.6,2015,551999.757120106,6520452.97100069,Lily Tomlin,Julia Garner,Marcia Gay Harden,Judy Greer,Laverne Cox,Depth of Field,1821 Pictures,,,,Drama,Comedy,,,
323272,0.731022,War Room,Alex Kendrick,120,8/28/15,57,6.9,2015,2759998.78560053,62366880.1985727,Priscilla C. Shirer,T.C. Stallings,Karen Abercrombie,Beth Moore,Michael Jr.,Provident Films,Affirm Films,Kendrick Brothers Productions,,,Drama,,,,
273899,0.076109,Stonewall,Roland Emmerich,129,9/18/15,14,5.6,2015,12419994.5352024,172660.004029598,Jeremy Irvine,Jonny Beauchamp,Jonathan Rhys Meyers,Ron Perlman,Caleb Landry Jones,Centropolis Entertainment,Mel's Cite du Cinema,,,,Drama,,,,
157336,24.949134,Interstellar,Christopher Nolan,169,11/5/14,6498,8.0,2014,151980023.37729,572690645.122961,Matthew McConaughey,Jessica Chastain,Anne Hathaway,Michael Caine,Casey Affleck,Paramount Pictures,Legendary Pictures,Warner Bros.,Syncopy,Lynda Obst Productions,Adventure,Drama,Science Fiction,,
118340,14.311205,Guardians of the Galaxy,James Gunn,121,7/30/14,5612,7.9,2014,156585478.631148,712291130.169508,Chris Pratt,Zoe Saldana,Dave Bautista,Vin Diesel,Bradley Cooper,Marvel Studios,Moving Picture Company (MPC),Bulletproof Cupid,Revolution Sun Studios,,Action,Science Fiction,Adventure,,
100402,12.971027,Captain America: The Winter Soldier,Joe Russo|Anthony Russo,136,3/20/14,3848,7.6,2014,156585478.631148,658365092.859794,Chris Evans,Scarlett Johansson,Sebastian Stan,Samuel L. Jackson,Robert Redford,Marvel Studios,,,,,Action,Adventure,Science Fiction,,
245891,11.422751,John Wick,Chad Stahelski|David Leitch,101,10/22/14,2712,7.0,2014,18421821.0154291,72526614.4653665,Keanu Reeves,Michael Nyqvist,Alfie Allen,Willem Dafoe,Dean Winters,Thunder Road Pictures,Warner Bros.,87Eleven,DefyNite Films,MJW Films,Action,Thriller,,,
131631,10.739009,The Hunger Games: Mockingjay - Part 1,Francis Lawrence,123,11/18/14,3590,6.6,2014,115136381.346432,692752790.215065,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson,Donald Sutherland,Lionsgate,Color Force,,,,Science Fiction,Adventure,Thriller,,
122917,10.174599,The Hobbit: The Battle of the Five Armies,Peter Jackson,144,12/10/14,3110,7.1,2014,230272762.692864,879752289.141534,Martin Freeman,Ian McKellen,Richard Armitage,Ken Stott,Graham McTavish,WingNut Films,New Line Cinema,3Foot7,Metro-Goldwyn-Mayer (MGM),,Adventure,Fantasy,,,
177572,8.691294,Big Hero 6,Don Hall|Chris Williams,102,10/24/14,4185,7.8,2014,151980023.37729,600648487.706658,Scott Adsit,Ryan Potter,Daniel Henney,T.J. Miller,Jamie Chung,Walt Disney Pictures,Walt Disney Animation Studios,,,,Adventure,Family,Animation,Action,Comedy
205596,8.110711,The Imitation Game,Morten Tyldum,113,11/14/14,3478,8.0,2014,12895274.7108004,215126072.495392,Benedict Cumberbatch,Keira Knightley,Matthew Goode,Rory Kinnear,Allen Leech,Black Bear Pictures,Bristol Automotive,,,,History,Drama,Thriller,War,
198663,7.137273,The Maze Runner,Wes Ball,113,9/10/14,3425,7.0,2014,31317095.7262296,320834306.773058,Dylan O'Brien,Ki Hong Lee,Kaya Scodelario,Aml Ameen,Blake Cooper,Ingenious Media,Twentieth Century Fox Film Corporation,Gotham Group,Dayday Films,Temple Hill Entertainment,Action,Mystery,Science Fiction,Thriller,
194662,6.90714799999999,Birdman,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,119,10/17/14,2801,7.3,2014,16579638.9138862,95070499.387935,Michael Keaton,Zach Galifianakis,Edward Norton,Emma Stone,Naomi Watts,Worldview Entertainment,New Regency Pictures,TSG Entertainment,Le Grisbi Productions,M Productions,Drama,Comedy,,,
